2020-04-27 10:22:37,888:<module>:INFO:EUC at 165°E : Mean: 22.1 Sv, Max: 34.8 Sv in Jun, Min: 12.5 Sv in Nov, El Nino: 19.7 Sv, La Nina: 23.9 Sv.
2020-04-27 19:22:15,970:log_wbc:INFO:EUC at 170°W: lag=5: El Nino: -5.3 Sv, La Nina:  5.5 Sv.
2020-04-27 19:22:16,052:log_wbc:INFO:EUC at 170°W: lag=6: El Nino: -4.5 Sv, La Nina:  5.6 Sv.
2020-04-27 19:22:16,134:log_wbc:INFO:EUC at 170°W: lag=7: El Nino: -3.7 Sv, La Nina:  5.6 Sv.
2020-04-27 19:22:16,215:log_wbc:INFO:EUC at 170°W: lag=8: El Nino: -3.1 Sv, La Nina:  5.7 Sv.
2020-04-27 19:22:16,297:log_wbc:INFO:EUC at 170°W: lag=9: El Nino: -2.9 Sv, La Nina:  5.7 Sv.
2020-04-27 19:22:16,379:log_wbc:INFO:EUC at 140°W: lag=0: El Nino: -5.9 Sv, La Nina:  5.0 Sv.
2020-04-27 19:22:16,461:log_wbc:INFO:EUC at 140°W: lag=1: El Nino: -6.1 Sv, La Nina:  5.1 Sv.
2020-04-27 19:22:16,543:log_wbc:INFO:EUC at 140°W: lag=2: El Nino: -6.0 Sv, La Nina:  5.1 Sv.
2020-04-27 19:22:16,624:log_wbc:INFO:EUC at 140°W: lag=3: El Nino: -5.7 Sv, La Nina:  4.8 Sv.
2020-04-27 19:22:16,708:log_wbc:INFO:EUC at 140°W: lag=4: El Nino: -5.3 Sv, La Nina:  4.6 Sv.
2020-04-27 19:22:16,790:log_wbc:INFO:EUC at 140°W: lag=5: El Nino: -4.7 Sv, La Nina:  4.4 Sv.
2020-04-27 19:22:16,871:log_wbc:INFO:EUC at 140°W: lag=6: El Nino: -3.8 Sv, La Nina:  4.4 Sv.
2020-04-27 19:22:16,957:log_wbc:INFO:EUC at 140°W: lag=7: El Nino: -3.1 Sv, La Nina:  4.4 Sv.
2020-04-27 19:22:17,040:log_wbc:INFO:EUC at 140°W: lag=8: El Nino: -2.4 Sv, La Nina:  4.2 Sv.
2020-04-27 19:22:17,122:log_wbc:INFO:EUC at 140°W: lag=9: El Nino: -1.8 Sv, La Nina:  4.1 Sv.
2020-04-27 19:22:17,207:log_wbc:INFO:Vitiaz Strait: lag=0: El Nino:  1.0 Sv, La Nina: -0.9 Sv.
2020-04-27 19:22:17,291:log_wbc:INFO:Vitiaz Strait: lag=1: El Nino:  0.9 Sv, La Nina: -0.9 Sv.
2020-04-27 19:22:17,375:log_wbc:INFO:Vitiaz Strait: lag=2: El Nino:  0.9 Sv, La Nina: -0.9 Sv.
2020-04-27 19:22:17,460:log_wbc:INFO:Vitiaz Strait: lag=3: El Nino:  0.9 Sv, La Nina: -0.8 Sv.
2020-04-27 19:22:17,544:log_wbc:INFO:Vitiaz Strait: lag=4: El Nino:  0.8 Sv, La Nina: -0.7 Sv.
2020-04-27 19:22:17,629:log_wbc:INFO:Vitiaz Strait: lag=5: El Nino:  0.7 Sv, La Nina: -0.6 Sv.
2020-04-27 19:22:17,716:log_wbc:INFO:Vitiaz Strait: lag=6: El Nino:  0.6 Sv, La Nina: -0.5 Sv.
2020-04-27 19:22:17,801:log_wbc:INFO:Vitiaz Strait: lag=7: El Nino:  0.4 Sv, La Nina: -0.4 Sv.
2020-04-27 19:22:17,886:log_wbc:INFO:Vitiaz Strait: lag=8: El Nino:  0.3 Sv, La Nina: -0.2 Sv.
2020-04-27 19:22:17,970:log_wbc:INFO:Vitiaz Strait: lag=9: El Nino:  0.1 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,055:log_wbc:INFO:St. George: lag=0: El Nino:  0.1 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,139:log_wbc:INFO:St. George: lag=1: El Nino:  0.2 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,223:log_wbc:INFO:St. George: lag=2: El Nino:  0.2 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,307:log_wbc:INFO:St. George: lag=3: El Nino:  0.2 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,392:log_wbc:INFO:St. George: lag=4: El Nino:  0.2 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,476:log_wbc:INFO:St. George: lag=5: El Nino:  0.2 Sv, La Nina: -0.2 Sv.
2020-04-27 19:22:18,560:log_wbc:INFO:St. George: lag=6: El Nino:  0.2 Sv, La Nina: -0.2 Sv.
2020-04-27 19:22:18,644:log_wbc:INFO:St. George: lag=7: El Nino:  0.2 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,731:log_wbc:INFO:St. George: lag=8: El Nino:  0.2 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,816:log_wbc:INFO:St. George: lag=9: El Nino:  0.1 Sv, La Nina: -0.1 Sv.
2020-04-27 19:22:18,901:log_wbc:INFO:Solomon : lag=0: El Nino: -0.7 Sv, La Nina:  0.3 Sv.
2020-04-27 19:22:18,986:log_wbc:INFO:Solomon : lag=1: El Nino: -0.8 Sv, La Nina:  0.4 Sv.
2020-04-27 19:22:19,071:log_wbc:INFO:Solomon : lag=2: El Nino: -0.7 Sv, La Nina:  0.4 Sv.
2020-04-27 19:22:19,155:log_wbc:INFO:Solomon : lag=3: El Nino: -0.3 Sv, La Nina:  0.3 Sv.
2020-04-27 19:22:19,240:log_wbc:INFO:Solomon : lag=4: El Nino: -0.2 Sv, La Nina:  0.3 Sv.
2020-04-27 19:22:19,324:log_wbc:INFO:Solomon : lag=5: El Nino: -0.1 Sv, La Nina:  0.3 Sv.
2020-04-27 19:22:19,408:log_wbc:INFO:Solomon : lag=6: El Nino: -0.1 Sv, La Nina:  0.4 Sv.
2020-04-27 19:22:19,494:log_wbc:INFO:Solomon : lag=7: El Nino: -0.1 Sv, La Nina:  0.4 Sv.
2020-04-27 19:22:19,578:log_wbc:INFO:Solomon : lag=8: El Nino: -0.0 Sv, La Nina:  0.6 Sv.
2020-04-27 19:22:19,662:log_wbc:INFO:Solomon : lag=9: El Nino: -0.2 Sv, La Nina:  0.7 Sv.
2020-04-27 19:22:19,747:log_wbc:INFO:MC at 9N: lag=0: El Nino: -0.7 Sv, La Nina:  1.4 Sv.
2020-04-27 19:22:19,827:log_wbc:INFO:MC at 9N: lag=1: El Nino: -1.0 Sv, La Nina:  1.3 Sv.
2020-04-27 19:22:19,906:log_wbc:INFO:MC at 9N: lag=2: El Nino: -1.3 Sv, La Nina:  1.2 Sv.
2020-04-27 19:22:19,985:log_wbc:INFO:MC at 9N: lag=3: El Nino: -1.3 Sv, La Nina:  1.5 Sv.
2020-04-27 19:22:20,065:log_wbc:INFO:MC at 9N: lag=4: El Nino: -1.1 Sv, La Nina:  1.5 Sv.
2020-04-27 19:22:20,147:log_wbc:INFO:MC at 9N: lag=5: El Nino: -1.1 Sv, La Nina:  1.6 Sv.
2020-04-27 19:22:20,228:log_wbc:INFO:MC at 9N: lag=6: El Nino: -0.9 Sv, La Nina:  1.6 Sv.
2020-04-27 19:22:20,308:log_wbc:INFO:MC at 9N: lag=7: El Nino: -0.7 Sv, La Nina:  1.7 Sv.
2020-04-27 19:22:20,388:log_wbc:INFO:MC at 9N: lag=8: El Nino: -0.9 Sv, La Nina:  1.4 Sv.
2020-04-27 19:22:20,469:log_wbc:INFO:MC at 9N: lag=9: El Nino: -1.2 Sv, La Nina:  1.3 Sv.
2020-04-27 19:22:20,561:log_wbc:INFO:MC at 6.4N: lag=0: El Nino:  0.1 Sv, La Nina:  0.4 Sv.
2020-04-27 19:22:20,643:log_wbc:INFO:MC at 6.4N: lag=1: El Nino: -0.3 Sv, La Nina:  0.5 Sv.
2020-04-27 19:22:20,727:log_wbc:INFO:MC at 6.4N: lag=2: El Nino: -0.4 Sv, La Nina:  0.8 Sv.
2020-04-27 19:22:20,808:log_wbc:INFO:MC at 6.4N: lag=3: El Nino: -0.3 Sv, La Nina:  1.0 Sv.
2020-04-27 19:22:20,892:log_wbc:INFO:MC at 6.4N: lag=4: El Nino: -0.2 Sv, La Nina:  1.2 Sv.
2020-04-27 19:22:20,974:log_wbc:INFO:MC at 6.4N: lag=5: El Nino: -0.4 Sv, La Nina:  1.2 Sv.
2020-04-27 19:22:21,055:log_wbc:INFO:MC at 6.4N: lag=6: El Nino: -0.6 Sv, La Nina:  0.9 Sv.
2020-04-27 19:22:21,134:log_wbc:INFO:MC at 6.4N: lag=7: El Nino: -0.4 Sv, La Nina:  0.9 Sv.
2020-04-27 19:22:21,214:log_wbc:INFO:MC at 6.4N: lag=8: El Nino: -0.5 Sv, La Nina:  0.8 Sv.
2020-04-27 19:22:21,294:log_wbc:INFO:MC at 6.4N: lag=9: El Nino: -0.3 Sv, La Nina:  0.8 Sv.
2020-04-28 12:30:16,130:log_wbc:INFO:EUC at 165°E: lag=0: El Nino: -1.5 Sv, La Nina:  2.7 Sv.
2020-04-28 12:30:16,222:log_wbc:INFO:EUC at 165°E: lag=1: El Nino: -1.2 Sv, La Nina:  2.5 Sv.
2020-04-28 12:30:16,306:log_wbc:INFO:EUC at 165°E: lag=2: El Nino: -0.9 Sv, La Nina:  2.6 Sv.
2020-04-28 12:30:16,391:log_wbc:INFO:EUC at 165°E: lag=3: El Nino: -0.2 Sv, La Nina:  2.4 Sv.
2020-04-28 12:30:16,474:log_wbc:INFO:EUC at 165°E: lag=4: El Nino:  0.2 Sv, La Nina:  2.1 Sv.
2020-04-28 12:30:16,556:log_wbc:INFO:EUC at 165°E: lag=5: El Nino:  0.7 Sv, La Nina:  1.8 Sv.
2020-04-28 12:30:16,638:log_wbc:INFO:EUC at 165°E: lag=6: El Nino:  1.0 Sv, La Nina:  1.7 Sv.
2020-04-28 12:30:16,721:log_wbc:INFO:EUC at 165°E: lag=7: El Nino:  1.6 Sv, La Nina:  1.4 Sv.
2020-04-28 12:30:16,805:log_wbc:INFO:EUC at 165°E: lag=8: El Nino:  1.9 Sv, La Nina:  1.2 Sv.
2020-04-28 12:30:16,889:log_wbc:INFO:EUC at 165°E: lag=9: El Nino:  1.8 Sv, La Nina:  1.2 Sv.
2020-04-28 12:30:16,972:log_wbc:INFO:EUC at 170°W: lag=0: El Nino: -5.4 Sv, La Nina:  5.6 Sv.
2020-04-28 12:30:17,056:log_wbc:INFO:EUC at 170°W: lag=1: El Nino: -5.2 Sv, La Nina:  5.5 Sv.
2020-04-28 12:30:17,138:log_wbc:INFO:EUC at 170°W: lag=2: El Nino: -4.1 Sv, La Nina:  5.4 Sv.
2020-04-28 12:30:17,220:log_wbc:INFO:EUC at 170°W: lag=3: El Nino: -3.2 Sv, La Nina:  4.9 Sv.
2020-04-28 12:30:17,303:log_wbc:INFO:EUC at 170°W: lag=4: El Nino: -2.1 Sv, La Nina:  4.3 Sv.
2020-04-28 12:30:17,386:log_wbc:INFO:EUC at 170°W: lag=5: El Nino: -0.9 Sv, La Nina:  3.5 Sv.
2020-04-28 12:30:17,469:log_wbc:INFO:EUC at 170°W: lag=6: El Nino:  0.1 Sv, La Nina:  2.9 Sv.
2020-04-28 12:30:17,551:log_wbc:INFO:EUC at 170°W: lag=7: El Nino:  1.3 Sv, La Nina:  2.5 Sv.
2020-04-28 12:30:17,633:log_wbc:INFO:EUC at 170°W: lag=8: El Nino:  2.4 Sv, La Nina:  2.0 Sv.
2020-04-28 12:30:17,717:log_wbc:INFO:EUC at 170°W: lag=9: El Nino:  3.3 Sv, La Nina:  1.8 Sv.
2020-04-28 12:30:17,806:log_wbc:INFO:EUC at 140°W: lag=0: El Nino: -5.9 Sv, La Nina:  5.0 Sv.
2020-04-28 12:30:17,892:log_wbc:INFO:EUC at 140°W: lag=1: El Nino: -5.6 Sv, La Nina:  4.6 Sv.
2020-04-28 12:30:17,977:log_wbc:INFO:EUC at 140°W: lag=2: El Nino: -4.5 Sv, La Nina:  4.0 Sv.
2020-04-28 12:30:18,058:log_wbc:INFO:EUC at 140°W: lag=3: El Nino: -2.9 Sv, La Nina:  3.6 Sv.
2020-04-28 12:30:18,141:log_wbc:INFO:EUC at 140°W: lag=4: El Nino: -1.3 Sv, La Nina:  2.9 Sv.
2020-04-28 12:30:18,224:log_wbc:INFO:EUC at 140°W: lag=5: El Nino:  0.0 Sv, La Nina:  2.5 Sv.
2020-04-28 12:30:18,306:log_wbc:INFO:EUC at 140°W: lag=6: El Nino:  1.5 Sv, La Nina:  1.7 Sv.
2020-04-28 12:30:18,389:log_wbc:INFO:EUC at 140°W: lag=7: El Nino:  2.7 Sv, La Nina:  1.2 Sv.
2020-04-28 12:30:18,472:log_wbc:INFO:EUC at 140°W: lag=8: El Nino:  3.8 Sv, La Nina:  0.9 Sv.
2020-04-28 12:30:18,555:log_wbc:INFO:EUC at 140°W: lag=9: El Nino:  4.8 Sv, La Nina:  0.5 Sv.
2020-04-28 12:30:18,640:log_wbc:INFO:Vitiaz Strait: lag=0: El Nino:  1.0 Sv, La Nina: -0.9 Sv.
2020-04-28 12:30:18,727:log_wbc:INFO:Vitiaz Strait: lag=1: El Nino:  0.9 Sv, La Nina: -0.9 Sv.
2020-04-28 12:30:18,813:log_wbc:INFO:Vitiaz Strait: lag=2: El Nino:  0.8 Sv, La Nina: -0.9 Sv.
2020-04-28 12:30:18,900:log_wbc:INFO:Vitiaz Strait: lag=3: El Nino:  0.7 Sv, La Nina: -0.8 Sv.
2020-04-28 12:30:18,986:log_wbc:INFO:Vitiaz Strait: lag=4: El Nino:  0.6 Sv, La Nina: -0.7 Sv.
2020-04-28 12:30:19,071:log_wbc:INFO:Vitiaz Strait: lag=5: El Nino:  0.5 Sv, La Nina: -0.7 Sv.
2020-04-28 12:30:19,157:log_wbc:INFO:Vitiaz Strait: lag=6: El Nino:  0.3 Sv, La Nina: -0.6 Sv.
2020-04-28 12:30:19,242:log_wbc:INFO:Vitiaz Strait: lag=7: El Nino:  0.1 Sv, La Nina: -0.5 Sv.
2020-04-28 12:30:19,328:log_wbc:INFO:Vitiaz Strait: lag=8: El Nino: -0.0 Sv, La Nina: -0.5 Sv.
2020-04-28 12:30:19,414:log_wbc:INFO:Vitiaz Strait: lag=9: El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-28 12:30:19,499:log_wbc:INFO:St. George: lag=0: El Nino:  0.1 Sv, La Nina: -0.1 Sv.
2020-04-28 12:30:19,585:log_wbc:INFO:St. George: lag=1: El Nino:  0.1 Sv, La Nina: -0.1 Sv.
2020-04-28 12:30:19,669:log_wbc:INFO:St. George: lag=2: El Nino:  0.1 Sv, La Nina: -0.0 Sv.
2020-04-28 12:30:19,755:log_wbc:INFO:St. George: lag=3: El Nino:  0.0 Sv, La Nina: -0.0 Sv.
2020-04-28 12:30:19,843:log_wbc:INFO:St. George: lag=4: El Nino: -0.0 Sv, La Nina: -0.0 Sv.
2020-04-28 12:30:19,930:log_wbc:INFO:St. George: lag=5: El Nino: -0.1 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:20,015:log_wbc:INFO:St. George: lag=6: El Nino: -0.1 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:20,100:log_wbc:INFO:St. George: lag=7: El Nino: -0.1 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:20,187:log_wbc:INFO:St. George: lag=8: El Nino: -0.2 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:20,273:log_wbc:INFO:St. George: lag=9: El Nino: -0.2 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:20,360:log_wbc:INFO:Solomon : lag=0: El Nino: -0.7 Sv, La Nina:  0.3 Sv.
2020-04-28 12:30:20,445:log_wbc:INFO:Solomon : lag=1: El Nino: -0.6 Sv, La Nina:  0.2 Sv.
2020-04-28 12:30:20,532:log_wbc:INFO:Solomon : lag=2: El Nino: -0.6 Sv, La Nina:  0.2 Sv.
2020-04-28 12:30:20,617:log_wbc:INFO:Solomon : lag=3: El Nino: -0.4 Sv, La Nina:  0.3 Sv.
2020-04-28 12:30:20,702:log_wbc:INFO:Solomon : lag=4: El Nino: -0.2 Sv, La Nina:  0.1 Sv.
2020-04-28 12:30:20,788:log_wbc:INFO:Solomon : lag=5: El Nino:  0.0 Sv, La Nina: -0.1 Sv.
2020-04-28 12:30:20,873:log_wbc:INFO:Solomon : lag=6: El Nino:  0.3 Sv, La Nina: -0.2 Sv.
2020-04-28 12:30:20,961:log_wbc:INFO:Solomon : lag=7: El Nino:  0.4 Sv, La Nina: -0.4 Sv.
2020-04-28 12:30:21,045:log_wbc:INFO:Solomon : lag=8: El Nino:  0.7 Sv, La Nina: -0.4 Sv.
2020-04-28 12:30:21,131:log_wbc:INFO:Solomon : lag=9: El Nino:  0.9 Sv, La Nina: -0.4 Sv.
2020-04-28 12:30:21,212:log_wbc:INFO:MC at 9N: lag=0: El Nino: -0.7 Sv, La Nina:  1.4 Sv.
2020-04-28 12:30:21,292:log_wbc:INFO:MC at 9N: lag=1: El Nino: -0.5 Sv, La Nina:  1.2 Sv.
2020-04-28 12:30:21,374:log_wbc:INFO:MC at 9N: lag=2: El Nino: -0.1 Sv, La Nina:  1.0 Sv.
2020-04-28 12:30:21,455:log_wbc:INFO:MC at 9N: lag=3: El Nino:  0.5 Sv, La Nina:  0.9 Sv.
2020-04-28 12:30:21,535:log_wbc:INFO:MC at 9N: lag=4: El Nino:  0.8 Sv, La Nina:  0.8 Sv.
2020-04-28 12:30:21,616:log_wbc:INFO:MC at 9N: lag=5: El Nino:  0.9 Sv, La Nina:  0.8 Sv.
2020-04-28 12:30:21,697:log_wbc:INFO:MC at 9N: lag=6: El Nino:  1.0 Sv, La Nina:  0.7 Sv.
2020-04-28 12:30:21,777:log_wbc:INFO:MC at 9N: lag=7: El Nino:  1.1 Sv, La Nina:  0.8 Sv.
2020-04-28 12:30:21,859:log_wbc:INFO:MC at 9N: lag=8: El Nino:  1.1 Sv, La Nina:  0.7 Sv.
2020-04-28 12:30:21,941:log_wbc:INFO:MC at 9N: lag=9: El Nino:  1.2 Sv, La Nina:  0.8 Sv.
2020-04-28 12:30:22,022:log_wbc:INFO:MC at 6.4N: lag=0: El Nino:  0.1 Sv, La Nina:  0.4 Sv.
2020-04-28 12:30:22,102:log_wbc:INFO:MC at 6.4N: lag=1: El Nino:  0.4 Sv, La Nina:  0.3 Sv.
2020-04-28 12:30:22,183:log_wbc:INFO:MC at 6.4N: lag=2: El Nino:  0.6 Sv, La Nina:  0.1 Sv.
2020-04-28 12:30:22,263:log_wbc:INFO:MC at 6.4N: lag=3: El Nino:  0.7 Sv, La Nina: -0.0 Sv.
2020-04-28 12:30:22,344:log_wbc:INFO:MC at 6.4N: lag=4: El Nino:  0.8 Sv, La Nina: -0.2 Sv.
2020-04-28 12:30:22,426:log_wbc:INFO:MC at 6.4N: lag=5: El Nino:  0.8 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:22,507:log_wbc:INFO:MC at 6.4N: lag=6: El Nino:  1.1 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:22,587:log_wbc:INFO:MC at 6.4N: lag=7: El Nino:  1.0 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:22,668:log_wbc:INFO:MC at 6.4N: lag=8: El Nino:  0.7 Sv, La Nina:  0.0 Sv.
2020-04-28 12:30:22,749:log_wbc:INFO:MC at 6.4N: lag=9: El Nino:  0.5 Sv, La Nina:  0.2 Sv.
2020-04-28 13:04:29,061:log_wbc:INFO:EUC at 165°E : Mean:  22.1 Sv, Max:  34.8 Sv in Jun, Min:  12.5 Sv in Nov, El Nino: -1.5 Sv, La Nina:  2.7 Sv.
2020-04-28 13:04:29,194:log_wbc:INFO:EUC at 170°W : Mean:  28.0 Sv, Max:  42.9 Sv in May, Min:  16.1 Sv in Sep, El Nino: -5.4 Sv, La Nina:  5.6 Sv.
2020-04-28 13:04:29,343:log_wbc:INFO:EUC at 140°W : Mean:  29.5 Sv, Max:  42.1 Sv in Apr, Min:  22.0 Sv in Aug, El Nino: -5.9 Sv, La Nina:  5.0 Sv.
2020-04-28 13:04:29,501:log_wbc:INFO:Vitiaz Strait: Mean:  3.8 Sv, Max:  5.7 Sv in Jul, Min:  2.7 Sv in Feb, El Nino:  1.3 Sv, La Nina: -1.1 Sv.
2020-04-28 13:04:29,651:log_wbc:INFO:St. George   : Mean: -0.3 Sv, Max: -0.7 Sv in Oct, Min:  0.1 Sv in Jul, El Nino:  0.1 Sv, La Nina: -0.1 Sv.
2020-04-28 13:04:29,819:log_wbc:INFO:Solomon      : Mean:  4.6 Sv, Max:  9.9 Sv in Jun, Min:  1.5 Sv in Nov, El Nino: -0.7 Sv, La Nina:  0.3 Sv.
2020-04-28 13:04:29,947:log_wbc:INFO:MC at 9N     : Mean: -19.1 Sv, Max: -20.2 Sv in Nov, Min: -17.9 Sv in Sep, El Nino: -0.7 Sv, La Nina:  1.4 Sv.
2020-04-28 13:04:30,074:log_wbc:INFO:MC at 6.4N   : Mean: -16.3 Sv, Max: -19.0 Sv in Jun, Min: -13.3 Sv in Jan, El Nino:  0.1 Sv, La Nina:  0.4 Sv.
2020-04-28 13:04:30,219:log_wbc:INFO:EUC at 165°E: lag=0: El Nino: -1.5 Sv, La Nina:  2.7 Sv.
2020-04-28 13:04:30,365:log_wbc:INFO:EUC at 165°E: lag=1: El Nino: -1.2 Sv, La Nina:  2.5 Sv.
2020-04-28 13:04:30,521:log_wbc:INFO:EUC at 165°E: lag=2: El Nino: -0.9 Sv, La Nina:  2.6 Sv.
2020-04-28 13:04:30,659:log_wbc:INFO:EUC at 165°E: lag=3: El Nino: -0.2 Sv, La Nina:  2.4 Sv.
2020-04-28 13:04:30,795:log_wbc:INFO:EUC at 165°E: lag=4: El Nino:  0.2 Sv, La Nina:  2.1 Sv.
2020-04-28 13:04:30,935:log_wbc:INFO:EUC at 165°E: lag=5: El Nino:  0.7 Sv, La Nina:  1.8 Sv.
2020-04-28 13:04:31,064:log_wbc:INFO:EUC at 165°E: lag=6: El Nino:  1.0 Sv, La Nina:  1.7 Sv.
2020-04-28 13:04:31,196:log_wbc:INFO:EUC at 165°E: lag=7: El Nino:  1.6 Sv, La Nina:  1.4 Sv.
2020-04-28 13:04:31,327:log_wbc:INFO:EUC at 165°E: lag=8: El Nino:  1.9 Sv, La Nina:  1.2 Sv.
2020-04-28 13:04:31,463:log_wbc:INFO:EUC at 165°E: lag=9: El Nino:  1.8 Sv, La Nina:  1.2 Sv.
2020-04-28 13:04:31,595:log_wbc:INFO:EUC at 170°W: lag=0: El Nino: -5.4 Sv, La Nina:  5.6 Sv.
2020-04-28 13:04:31,747:log_wbc:INFO:EUC at 170°W: lag=1: El Nino: -5.2 Sv, La Nina:  5.5 Sv.
2020-04-28 13:04:31,882:log_wbc:INFO:EUC at 170°W: lag=2: El Nino: -4.1 Sv, La Nina:  5.4 Sv.
2020-04-28 13:04:32,013:log_wbc:INFO:EUC at 170°W: lag=3: El Nino: -3.2 Sv, La Nina:  4.9 Sv.
2020-04-28 13:04:32,143:log_wbc:INFO:EUC at 170°W: lag=4: El Nino: -2.1 Sv, La Nina:  4.3 Sv.
2020-04-28 13:04:32,272:log_wbc:INFO:EUC at 170°W: lag=5: El Nino: -0.9 Sv, La Nina:  3.5 Sv.
2020-04-28 13:04:32,404:log_wbc:INFO:EUC at 170°W: lag=6: El Nino:  0.1 Sv, La Nina:  2.9 Sv.
2020-04-28 13:04:32,543:log_wbc:INFO:EUC at 170°W: lag=7: El Nino:  1.3 Sv, La Nina:  2.5 Sv.
2020-04-28 13:04:32,673:log_wbc:INFO:EUC at 170°W: lag=8: El Nino:  2.4 Sv, La Nina:  2.0 Sv.
2020-04-28 13:04:32,803:log_wbc:INFO:EUC at 170°W: lag=9: El Nino:  3.3 Sv, La Nina:  1.8 Sv.
2020-04-28 13:04:32,934:log_wbc:INFO:EUC at 140°W: lag=0: El Nino: -5.9 Sv, La Nina:  5.0 Sv.
2020-04-28 13:04:33,067:log_wbc:INFO:EUC at 140°W: lag=1: El Nino: -5.6 Sv, La Nina:  4.6 Sv.
2020-04-28 13:04:33,196:log_wbc:INFO:EUC at 140°W: lag=2: El Nino: -4.5 Sv, La Nina:  4.0 Sv.
2020-04-28 13:04:33,326:log_wbc:INFO:EUC at 140°W: lag=3: El Nino: -2.9 Sv, La Nina:  3.6 Sv.
2020-04-28 13:04:33,464:log_wbc:INFO:EUC at 140°W: lag=4: El Nino: -1.3 Sv, La Nina:  2.9 Sv.
2020-04-28 13:04:33,598:log_wbc:INFO:EUC at 140°W: lag=5: El Nino:  0.0 Sv, La Nina:  2.5 Sv.
2020-04-28 13:04:33,730:log_wbc:INFO:EUC at 140°W: lag=6: El Nino:  1.5 Sv, La Nina:  1.7 Sv.
2020-04-28 13:04:33,862:log_wbc:INFO:EUC at 140°W: lag=7: El Nino:  2.7 Sv, La Nina:  1.2 Sv.
2020-04-28 13:04:33,996:log_wbc:INFO:EUC at 140°W: lag=8: El Nino:  3.8 Sv, La Nina:  0.9 Sv.
2020-04-28 13:04:34,129:log_wbc:INFO:EUC at 140°W: lag=9: El Nino:  4.8 Sv, La Nina:  0.5 Sv.
2020-04-28 13:04:34,274:log_wbc:INFO:Vitiaz Strait: lag=0: El Nino:  1.3 Sv, La Nina: -1.1 Sv.
2020-04-28 13:04:34,411:log_wbc:INFO:Vitiaz Strait: lag=1: El Nino:  1.3 Sv, La Nina: -1.1 Sv.
2020-04-28 13:04:34,573:log_wbc:INFO:Vitiaz Strait: lag=2: El Nino:  1.2 Sv, La Nina: -1.1 Sv.
2020-04-28 13:04:34,711:log_wbc:INFO:Vitiaz Strait: lag=3: El Nino:  1.0 Sv, La Nina: -1.0 Sv.
2020-04-28 13:04:34,850:log_wbc:INFO:Vitiaz Strait: lag=4: El Nino:  0.9 Sv, La Nina: -0.9 Sv.
2020-04-28 13:04:34,984:log_wbc:INFO:Vitiaz Strait: lag=5: El Nino:  0.7 Sv, La Nina: -0.8 Sv.
2020-04-28 13:04:35,119:log_wbc:INFO:Vitiaz Strait: lag=6: El Nino:  0.5 Sv, La Nina: -0.7 Sv.
2020-04-28 13:04:35,257:log_wbc:INFO:Vitiaz Strait: lag=7: El Nino:  0.2 Sv, La Nina: -0.6 Sv.
2020-04-28 13:04:35,390:log_wbc:INFO:Vitiaz Strait: lag=8: El Nino:  0.0 Sv, La Nina: -0.6 Sv.
2020-04-28 13:04:35,532:log_wbc:INFO:Vitiaz Strait: lag=9: El Nino: -0.1 Sv, La Nina: -0.5 Sv.
2020-04-28 13:04:35,666:log_wbc:INFO:St. George: lag=0: El Nino:  0.1 Sv, La Nina: -0.1 Sv.
2020-04-28 13:04:35,810:log_wbc:INFO:St. George: lag=1: El Nino:  0.1 Sv, La Nina: -0.1 Sv.
2020-04-28 13:04:35,946:log_wbc:INFO:St. George: lag=2: El Nino:  0.1 Sv, La Nina: -0.0 Sv.
2020-04-28 13:04:36,080:log_wbc:INFO:St. George: lag=3: El Nino:  0.0 Sv, La Nina: -0.0 Sv.
2020-04-28 13:04:36,215:log_wbc:INFO:St. George: lag=4: El Nino: -0.0 Sv, La Nina: -0.0 Sv.
2020-04-28 13:04:36,352:log_wbc:INFO:St. George: lag=5: El Nino: -0.1 Sv, La Nina:  0.0 Sv.
2020-04-28 13:04:36,512:log_wbc:INFO:St. George: lag=6: El Nino: -0.1 Sv, La Nina:  0.0 Sv.
2020-04-28 13:04:36,648:log_wbc:INFO:St. George: lag=7: El Nino: -0.1 Sv, La Nina:  0.0 Sv.
2020-04-28 13:04:36,785:log_wbc:INFO:St. George: lag=8: El Nino: -0.2 Sv, La Nina:  0.0 Sv.
2020-04-28 13:04:36,921:log_wbc:INFO:St. George: lag=9: El Nino: -0.2 Sv, La Nina:  0.0 Sv.
